row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,b4.mzML Peak area,b2.mzML Peak area,b3.mzML Peak area,MBCe0151.mzML Peak area,MBCe0152.mzML Peak area,b1.mzML Peak area,MBCe0148.mzML Peak area,MBCe0149.mzML Peak area,MBCe0175.mzML Peak area,MBCe0155.mzML Peak area,MBCe0166.mzML Peak area,MBCe0156.mzML Peak area,MBCe0150.mzML Peak area,MBCe0157.mzML Peak area,MBCe0154.mzML Peak area,MBCe0164.mzML Peak area,MBCe0174.mzML Peak area,MBCe0171.mzML Peak area,MBCe0168.mzML Peak area,MBCe0173.mzML Peak area,MBCe0167.mzML Peak area,MBCe0169.mzML Peak area,MBCe0159.mzML Peak area,MBCe0158.mzML Peak area,MBCe0181.mzML Peak area,MBCe0172.mzML Peak area,MBCe0178.mzML Peak area,MBCe0197.mzML Peak area,MBCe0162.mzML Peak area,MBCe0163.mzML Peak area,MBCe0165.mzML Peak area,MBCe0177.mzML Peak area,MBCe0198.mzML Peak area,MBCe0183.mzML Peak area,MBCe0185.mzML Peak area,MBCe0182.mzML Peak area,MBCe0184.mzML Peak area,MBCe0186.mzML Peak area,MBCe0195.mzML Peak area,MBCe0176.mzML Peak area,MBCe0208.mzML Peak area,MBCe0194.mzML Peak area,MBCe0202.mzML Peak area,MBCe0193.mzML Peak area,MBCe0211.mzML Peak area,MBCe0205.mzML Peak area,MBCe0180.mzML Peak area,MBCe0192.mzML Peak area,MBCe0216.mzML Peak area,MBCe0212.mzML Peak area,MBCe0207.mzML Peak area,MBCe0191.mzML Peak area,MBCe0206.mzML Peak area,MBCe0204.mzML Peak area,MBCe0196.mzML Peak area,MBCe0199.mzML Peak area,MBCe0221.mzML Peak area,MBCe0218.mzML Peak area,MBCe0215.mzML Peak area,MBCe0203.mzML Peak area,MBCe0209.mzML Peak area,MBCe0217.mzML Peak area,MBCe0200.mzML Peak area,MBCe0220.mzML Peak area,MBCe0230.mzML Peak area,preblank.mzML Peak area,MBCe0227.mzML Peak area,MBCe0224.mzML Peak area,MBCe0222.mzML Peak area,MBCe0223.mzML Peak area,MBCe0214.mzML Peak area,MBCe0213.mzML Peak area,MBCe0229.mzML Peak area,MBCe0232.mzML Peak area,MBCe0225.mzML Peak area,MBCe0228.mzML Peak area,MBCe0226.mzML Peak area,MBCe0219.mzML Peak area,MBCe0201.mzML Peak area,MBCe0210.mzML Peak area,MBCe0233.mzML Peak area,MBCe0235.mzML Peak area,MBCe0237.mzML Peak area,MBCe0236.mzML Peak area,MBCe0231.mzML Peak area,MBCe0234.mzML Peak area,
3342,746.4371635016497,7.4388833,,,,23,41,[M+Na]+,,2,3342;3343,723.4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452.4458,0,0,0,0,0,0,
9146,746.5902608379469,10.833163,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262.4415,0,0,0,0,0,0,0,0,0,1902.4564,0,0,0,1111.4983,0,0,0,0,1630.7715,0,0,0,0,0,0,0,0,1173.6309,1283.1296,0,0,1627.6619,0,0,0,0,1498.0441,0,1330.144,0,0,1069.6266,0,
6364,747.4660754270972,9.759216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1313,748.46090066018,4.117754,,,,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137.5518,0,0,0,0,0,0,0,0,0,0,0,0,0,1120.2499,0,0,0,0,0,7514.7725,0,0,0,0,2344.4197,0,
8718,748.5696536258191,10.650833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483.2091,0,0,0,0,0,0,0,
7808,750.549422680633,10.213634,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.34625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2106,751.5131615437423,6.1915097,,,,,,,,,,,0,0,0,4714.7944,0,0,11078.739,0,0,13534.632,0,0,9743.12,0,15447.786,0,0,5107.3384,0,0,0,0,0,7466.0103,6429.421,0,0,0,5729.0405,0,6742.95,0,0,0,0,10024.863,0,0,0,14123.365,0,0,16567.596,0,0,0,16919.883,0,0,0,0,10095.24,17276.941,0,16477.303,0,0,0,0,0,0,16047.25,0,0,0,0,0,0,0,0,20105.107,28289.078,0,0,16303.777,0,0,16219.907,9596.017,42859.145,0,0,0,0,0,0,
6112,752.5240248697062,9.679859,,,,9,65,[M+H]+,,2,6162;6112,751.5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844.1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855.368,0,0,0,0,0,0,
1224,753.4212634779389,3.7754834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.2816,0,0,0,0,0,0,
1465,753.4547682398116,4.621383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734.2109,0,0,0,0,0,0,
6132,754.5388877515362,9.899042,,,,34,72,[M+H]+,,2,6070;6132,753.5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.9219,1510.1221,2438.612,5644.4634,1135.337,0,0,0,1742.6012,0,0,0,0,0,0,0,0,0,0,0,1608.225,0,0,0,0,0,1239.7408,0,5379.2715,0,0,0,0,1297.7335,0,
7989,754.5386457315617,10.265966,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419.3707,1585.4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7985,756.5642048493063,10.079884,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188.228,0,0,0,0,0,0,
8954,756.5517841209904,10.680484,,,,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585.7675,0,0,0,0,0,1993.8394,3149.3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8895,757.5558133530723,10.674517,,,,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9077,758.5900420006335,10.759939,,,,10,91,[M+Na]+,,2,9077;9057,735.6010,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.5831,0,1290.6505,0,0,0,0,0,0,2693.9592,1665.9612,0,0,0,0,1692.8186,2011.8088,2287.7366,0,0,0,0,0,1862.0414,6344.4253,0,1516.5731,0,0,4073.139,1772.1721,0,2209.0427,1608.9982,1063.0089,0,0,0,2612.4312,5057.965,4737.6963,3088.839,0,3677.6462,0,0,0,0,4500.919,0,0,0,0,0,0,1080.773,0,3235.849,3402.6277,0,0,4748.4995,0,0,2189.5068,0,4600.044,2952.5193,4866.4497,0,2922.0486,3798.972,0,
8412,758.5914415077583,10.431503,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304.2415,2968.9812,0,0,0,0,0,1289.7732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253.9805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8462,759.5953917197248,10.429684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399.8933,0,0,0,0,0,0,2979.5999,0,0,0,0,0,0,0,0,0,0,0,0,0,1559.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9011,760.5863420622118,10.738006,,,,10,90,[M+H]+,,2,9056;9011,759.5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113.244,0,0,0,0,0,4704.565,7919.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9012,761.5895393024618,10.736633,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166.3408,0,0,0,0,0,2018.3671,3493.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196.6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.8951,0,0,0,0,0,0,
1336,762.4760133417408,4.448833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968.0057,0,0,0,0,0,0,
7376,762.5424985378656,10.07195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463.3608,1468.3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8547,762.5437137669797,10.487833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5559,762.5488216176882,9.443684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.0267,0,0,0,0,0,0,0,0,1625.646,0,0,0,0,0,0,1057.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9183,762.6245700264117,10.85775,,,,94,93,[M+H]+,,2,8699;9183,761.6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.0529,0,0,0,0,0,0,0,0,0,2064.9358,0,1975.3784,0,1710.2201,0,0,0,0,2353.9443,0,0,0,0,0,0,0,0,1552.091,1975.9514,0,0,2594.9548,0,0,1928.1139,0,3740.775,1648.4397,3351.429,0,1699.4958,2077.2317,0,
7115,764.5649457824853,9.541266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5599,764.5647166026274,9.462615,,,,84,,,,,,,0,0,0,0,0,0,0,0,0,1291.5134,0,0,0,2323.6594,0,1736.8396,0,0,0,0,0,0,1549.4387,1637.5831,0,0,0,0,1563.4287,1405.3062,2215.5254,0,0,0,0,0,1225.2828,1270.8916,0,2356.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540.5802,0,0,0,0,0,0,0,
5854,765.5682112074506,9.455861,,,,84,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.3345,0,0,0,0,0,0,0,0,1057.8859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5480,766.5258031067358,9.408767,,,,92,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.2611,0,0,0,0,0,0,
8491,766.5364546711393,10.430915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101.3461,0,0,0,0,1545.7988,0,0,0,0,0,0,0,0,0,1742.4011,2260.3506,0,0,1264.5717,0,0,0,0,1572.3948,0,0,0,0,0,0,0,0,1396.0245,1052.7906,0,0,1251.8936,0,0,1117.6179,0,0,0,1638.9325,0,0,1192.6311,0,
6513,766.5388845745333,9.816733,,,,7,69,[M+H]+,,2,6533;6513,765.5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774.5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7888,766.5741011430316,10.229152,,,,107,80,[M+H]+,,2,7888;8190,765.5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.1348,0,0,0,0,0,1211.5173,1646.5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.8224,0,0,0,0,0,0,2287.9907,3124.1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.794,0,0,0,0,0,0,
2102,768.5388903880631,6.189682,,,,,,,,,,,0,0,0,1099.7222,0,0,1557.8832,0,0,1780.9071,0,0,1519.9506,0,1817.257,0,0,1139.0823,0,0,0,1121.7117,1384.5118,1397.3533,1266.9982,1167.6342,0,0,1306.8878,0,1338.2152,1439.049,1371.8622,0,0,1521.7524,0,1922.9314,0,1680.5667,0,0,1740.4146,0,0,1565.0793,1917.0029,0,0,0,0,1526.0138,1741.7493,1871.9559,1929.3241,1032.5103,0,0,0,0,0,1631.6248,1506.7832,0,0,0,0,0,0,0,1786.7793,2186.0195,0,0,1575.9288,1059.6337,0,1686.7244,0,0,0,0,0,0,1221.3923,0,
1265,769.4492832969117,3.9467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962.5131,0,0,0,0,0,0,
7092,772.5726839029576,10.077875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055.8499,0,0,0,0,0,0,
2125,773.4968562069364,6.1867175,,,,71,25,[2M+Na]+,,3,2095;2125;2096,375.2534,0,0,0,60698.254,52090.12,0,77561.21,50667.055,1991.777,81558.62,61221.926,70284.19,72139.34,68459.39,86571.336,66166.33,0,62915.746,54021.67,57834.902,55892.305,57326.703,68851.72,68252.59,67822.41,61394.625,68271.24,32325.379,63650.9,63498.61,68093.62,73231.53,69400.12,74816.16,53158.492,79619.58,86366.78,84032.59,50440.645,86780.375,36205.516,44812.13,89486.19,73062.59,2538.8298,74874.93,90719.55,65823.83,50572.56,39613.508,50775.883,79286.38,91546.08,87233.92,88525.805,56213.65,78399.06,62983.566,46929.984,67607.15,48425.13,86897.8,73478.57,53410.832,36360.39,0,56221.137,66708.28,56482.652,52513.734,92402.44,102879.266,54508.76,41065.45,86765.41,59100.156,59317.87,85484.61,79024.875,119202.81,75127.234,76255.5,58199.715,71612.67,70228.27,40185.125,
5027,774.5077580636004,9.258024,,,,41,49,[M+H]+,,2,5027;5167,773.5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816.3376,0,0,0,0,0,0,
6162,774.505627972618,9.679859,,,,9,65,[M+Na]+,,2,6162;6112,751.5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418.072,0,0,0,0,0,0,
5174,775.5105473082928,9.260683,,,,41,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263.1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5169,776.523143884176,9.449334,,,,40,58,[M+H]+,,2,5170;5169,775.5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982.767,0,0,0,0,1075.7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533.0583,0,0,0,0,0,0,
6070,776.5211206495687,9.90065,,,,34,72,[M+Na]+,,2,6070;6132,753.5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.5985,0,0,0,0,0,0,0,0,0,0,0,0,0,2569.3684,1676.7637,3306.6914,4667.621,1254.3828,0,0,0,2280.2388,0,0,0,0,0,0,0,0,0,0,0,1885.4393,0,0,0,0,0,0,0,4763.9897,0,0,0,0,1555.7454,0,
8978,776.5593754341122,10.717935,,,,10,89,[M+H]+,,2,9004;8978,775.5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6071,777.5257965109214,9.452434,,,,40,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7474,778.5383012567814,9.935166,,,,25,71,[M+H]+,,2,6704;7474,777.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.0331,0,0,0,0,0,1140.0944,1726.7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150.239,0,0,0,0,0,1957.8567,1374.7485,2718.6008,8291.586,1130.607,0,0,0,2404.9868,0,0,0,0,0,0,0,0,0,0,0,2547.1692,0,0,0,0,0,1093.2505,0,6036.701,0,0,0,0,2600.719,0,
6632,779.5427344025608,9.836774,,,,25,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3772.1772,0,0,0,0,1059.7985,0,0,0,0,0,0,0,0,0,0,0,1266.5013,0,0,0,0,0,0,0,2857.388,0,0,0,0,1078.5342,0,
6764,780.5545402411205,10.060889,,,,54,74,[M+H]+,,2,6918;6764,779.5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498.4973,0,0,0,0,0,1907.1285,4403.9043,1470.2284,0,0,0,0,0,2093.182,3853.3262,0,0,0,0,2180.684,2696.8892,0,2409.293,0,0,0,0,0,6950.6133,4325.593,6509.2554,16871.904,2060.4937,0,0,0,3345.965,0,2051.57,0,0,0,0,0,0,0,0,0,4711.228,0,0,1777.449,0,0,3204.3582,0,12199.359,0,0,0,0,4668.626,0,
8262,780.5556946495665,10.37316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107.2527,0,0,0,0,0,2934.1394,4764.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269.3835,2553.57,2513.0342,3753.6602,0,0,0,0,0,0,1065.5681,0,0,0,0,0,0,0,0,0,1198.2179,0,0,0,0,0,2279.0488,0,0,0,0,0,0,1381.6846,0,
7327,781.5577058466738,10.061582,,,,54,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.4038,0,0,0,0,0,0,2023.2625,0,0,0,0,0,0,0,1753.8132,0,0,0,0,0,0,0,0,0,0,0,0,0,3138.0776,1989.8702,2923.6147,7757.4146,0,0,0,0,1585.6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.759,0,0,0,0,0,0,2236.382,0,
8302,781.5597942209656,10.382617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1369,782.4449654607943,4.37215,,,,98,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.1655,0,0,0,0,0,0,
7357,782.5706039610708,10.200216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4435.4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9056,782.5677866125859,10.749707,,,,10,90,[M+Na]+,,2,9056;9011,759.5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.26953,0,0,0,0,0,0,10261.012,0,0,0,0,0,9975.423,15574.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5249.6523,6666.31,2301.1934,5463.303,0,0,0,0,0,0,2408.5366,2117.6538,0,0,0,0,0,0,0,0,1297.9866,0,0,2282.9583,0,0,5662.4873,1609.0542,6003.703,0,0,0,0,0,0,
1318,783.4599883312837,4.2620835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.8655,0,0,0,0,0,0,
8981,783.5709686448712,10.737597,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392.912,0,0,0,0,0,0,6875.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383.8037,3093.9033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412.3352,0,2734.8772,0,0,0,0,0,0,
