row m/z;MBCe0130.mzML;MBCe0131.mzML;MBCe0132.mzML;MBCe0133.mzML;MBCe0135.mzML;MBCe0136.mzML;MBCe0137.mzML;MBCe0138.mzML;MBCe0139.mzML;MBCe0140.mzML;MBCe0141.mzML;MBCe0142.mzML;MBCe0143.mzML;MBCe0144.mzML;MBCe0145.mzML;MBCe0146.mzML;MBCe0147.mzML;MBCe0148.mzML;MBCe0149.mzML;MBCe0150.mzML;MBCe0151.mzML;MBCe0152.mzML;MBCe0154.mzML;MBCe0155.mzML;MBCe0156.mzML;MBCe0157.mzML;MBCe0158.mzML;MBCe0159.mzML;MBCe0162.mzML;MBCe0163.mzML;MBCe0164.mzML;MBCe0165.mzML;MBCe0166.mzML;MBCe0167.mzML;MBCe0168.mzML;MBCe0169.mzML;MBCe0171.mzML;MBCe0172.mzML;MBCe0173.mzML;MBCe0174.mzML;MBCe0175.mzML;MBCe0176.mzML;MBCe0177.mzML;MBCe0178.mzML;MBCe0180.mzML;MBCe0181.mzML;MBCe0182.mzML;MBCe0183.mzML;MBCe0184.mzML;MBCe0185.mzML;MBCe0186.mzML;MBCe0191.mzML;MBCe0192.mzML;MBCe0193.mzML;MBCe0194.mzML;MBCe0195.mzML;MBCe0196.mzML;MBCe0197.mzML;MBCe0198.mzML;MBCe0199.mzML;MBCe0200.mzML;MBCe0201.mzML;MBCe0202.mzML;MBCe0203.mzML;MBCe0204.mzML;MBCe0205.mzML;MBCe0206.mzML;MBCe0207.mzML;MBCe0208.mzML;MBCe0209.mzML;MBCe0210.mzML;MBCe0211.mzML;MBCe0212.mzML;MBCe0213.mzML;MBCe0214.mzML;MBCe0215.mzML;MBCe0216.mzML;MBCe0217.mzML;MBCe0218.mzML;MBCe0219.mzML;MBCe0220.mzML;MBCe0221.mzML;MBCe0222.mzML;MBCe0223.mzML;MBCe0224.mzML;MBCe0225.mzML;MBCe0226.mzML;MBCe0227.mzML;MBCe0228.mzML;MBCe0229.mzML;MBCe0230.mzML;MBCe0231.mzML;MBCe0232.mzML;MBCe0233.mzML;MBCe0234.mzML;MBCe0235.mzML;MBCe0236.mzML;MBCe0237.mzML
;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day23;Day23;Day23;Day23;Day23;Day23;Day23;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day44;Day44;Day44;Day44;Day44;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113
521.1187879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1103.5406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521.3159071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393.87128;189.4751;323.18924;353.08698;0;324.45847;319.04358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521.3358547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332.03998;0;0;0;0;0;0;0;0;0;0;0
522.1480686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371.17612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
522.2599398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;857.7892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
522.2928185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112.345795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272.6341;0;0;0;0;0
522.3563419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;794.1225;429.97064;657.6437;0;0;432.5977;1597.9321;823.81995;982.30237;559.06177;1476.3143;0;0;0;0;826.25366;1677.981;552.2606;1011.2801;779.94037;1742.2656;0;1778.7826;0;4610.9604;1431.4045;2788.9622;0;1650.0973;3731.7952;0;2700.5828;9491.879;15088.249;11247.484;0;8003.439;1440.0078;5100.9956;4861.6387;1289.2902;1619.4974;1741.0367;31504.094;0;0;3894.0527;0;726.61316;0;1092.7073;5160.9683;4201.696;924.0566;1003.818;2338.6577;4179.4854;1469.4885;1235.0043;2950.734;1214.4724;5330.219;3191.1968;0;4139.899;0;2275.8594;0;1156.3141;4576.4346;4922.003
522.3772437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520.4156;307.6155;554.9116;690.93384;616.20593;1625.7671;0;0;0;337.76868;1636.2358;2203.0142;348.74002;468.74188;856.2931;1602.2325;0;1300.2493;0;88.29172;1243.4949;669.11835;436.31003;1903.5024;651.5816;0;3832.6565;4134.8813;8786.682;0;0;4897.238;472.5351;5420.2397;819.2556;1626.8936;921.49493;1509.8755;0;251.49039;0;3724.3901;0;114.07438;339.20053;666.66724;5447.962;1331.8654;2058.4253;1800.4327;4693.254;4195.5127;3843.7012;1791.1003;1156.4817;858.78406;5384.0845;1863.3019;0;5221.4087;215.0375;4098.6714;0;568.6297;5849.154;0
522.5972273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;796.09247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
523.2830369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507.7609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;670.4396;0;0;0;0;0;0
523.3408427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382.968;0;0;417.15817;0;0;575.3257;563.0792;531.8999;0;538.2243;460.56677;501.87543;915.9055;836.0176;902.3132;1035.7307;0;1433.6825;810.65497;0;0;1262.2417;1041.0408;395.0903;887.68506;1337.778;1240.9219;1008.6692;0;384.7507;1161.694;0;871.4012;1014.6567;480.00806;747.2718;0;302.7318;994.2588;640.1394;0;154.25383;1577.5095;968.4389;1555.9586;1274.6106;1302.2457;828.8215;0;916.4307;0;0;1797.2218;1464.5533;1658.8585;1072.1519;929.38745;1659.0404;1458.4457;514.7088;1408.4939;2253.8142;2102.367;1477.3341;1793.1001;2018.1102;1405.8358;1327.1504;1812.7134;1896.8842;723.1011;1909.5518;1033.2887;2514.661;658.5412;2733.9407;2409.768;1703.1914
523.360919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236.48392;0;0;0;0;0;135.84631;0;0;0;0;0;0;0;0;0;0;0;0
524.2625804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281.71524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273.58466;0;0;0;0;0;0;0;0;0;0;0;0;0;1518.2692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
524.3736018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341.84854;0;987.9124;357.52597;435.32074;0;0;691.0839;0;0;0;2990.842;3242.1582;0;0;503.1378;1257.6897;1394.7102;454.36096;0;933.82806;9932.562;0;0;0;0;376.5894;0;419.5431;981.7718;1416.1083;0;0;0;452.2035;0;516.71844;0;421.16724;1072.415;231.31548;0;0;0;0;0;0;1189.5835;969.078
524.3927406;1033.0636;772.5524;0;0;969.5042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
524.4077783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.469803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
525.288917;0;335.229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210.54152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23276.902;1728.3778;1869.0275;0;6182.091;319.37527;958.50476;3111.3975;0
525.3202901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241.58678;248.2224;0
525.375239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284.92953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427.377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114.42939
526.2934102;0;0;444.54974;0;730.8069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1578.9039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576.65497;0;0;0;0;0;0;2840.1155;0;599.4796;0;0;8441.057;0;0;1423.1868;0;0;690.0901;1216.6763;1310.8408;0;897.31946;0;0;0;21043.63;0;0;2553.971;0;0;0;0;0;1422.9921;0;0;0;0;0;0;0;0;0;0;0;1152.6978;0;0;0;173.70819;223.08908;0
527.3533802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308.79388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528.3090385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.84493;0;308.505;877.76117;0;0;0;0;2837.6235;0;0;0;0;0;255.71873;0;0;0;0;0;0;0;3377.892;0;0;565.8719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
529.4076115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368.29266;0;237.11499;0;0;0;0;0;0;0;0;0;0;0
530.3221115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678.6691;0;0;0;698.46924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530.3223367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336.5211;0
530.358124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476.54483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145.29321;191.3899;0;0;0;0;0;0;356.68103;415.61374
530.4420547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664.7694;0;0;0;0;649.19855;0;714.52496;0;360.70966;0;0;0;0;0;0;0;0;0;0;0;0;0;182.3994;0;1781.48;1901.8768;956.24994;0;620.42957;1479.0048;452.52692;333.40793;1254.5837;0;1623.2819;0;8432.32;0;1884.6748;0;0;87543.1;0;0;0;1205.5059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
531.2581318;1600.6967;589.0293;0;0;1775.7538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
532.3374593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501.5103;531.9048;452.58154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
532.3592397;0;0;748.497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1023.4552;0;529.4256;0;0;0;0;0;0;0;0;0;0;0
532.3744254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354.51257;0;0;185.52219;0;324.61823;298.22885;315.8028;0;283.28955;0;0;0;507.2347;52.510124;985.0896;0;306.11313;0;882.4301;325.01575;1236.3502;1435.1844;633.31445;0;0;0;0;0;512.1456;1108.6577;3679.444;1034.3707;0;1236.606;0;1108.812;211.03455;0;217.55057;0;2814.0393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376.96332;468.88892;0;0;0;0;755.9633;0;0;0
532.3851564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498.93027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
532.47053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2324.399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1105.4154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
532.4706172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;627.9883;940.4124;975.78424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
533.2068313;0;0;0;0;0;0;0;0;593.92163;443.40598;482.21628;439.28586;114.80146;514.7235;531.57294;482.30786;461.49576;579.56537;391.67203;507.36456;487.84372;402.54446;654.4933;592.3704;454.0441;0;0;0;0;0;0;0;2192.46;899.29266;880.5636;801.38214;239.60883;782.68823;212.98328;0;0;0;0;0;0;0;0;0;1011.63513;874.45764;1026.5968;197.30426;925.3529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325.5869;0;811.4963;643.5841;342.83026;389.1719;419.31476;0;337.56433;327.34933;447.22937;0;0;0;447.05972;0;383.59756;0;875.79297;1094.8888;965.3583;993.7427;1158.181;1153.4703;1088.7133;1098.6521;0
533.2552045;1574.932;5605.941;1325.1898;0;957.2052;0;9089.712;2091.5376;2750.8047;4396.1343;1154.9744;2179.5327;6055.4937;0;4602.8423;4252.559;0;0;0;0;0;0;2023.0662;0;434.52972;610.39966;606.8556;0;1816.087;808.5234;0;1631.6598;0;0;0;0;0;0;0;0;0;560.27515;0;484.14285;793.56415;0;600.17236;0;1416.711;0;0;0;0;609.7146;0;0;4700.577;0;0;0;0;3491.5566;0;378.9003;0;0;0;0;0;0;0;0;0;5891.362;0;0;0;0;523.7793;2144.0334;0;0;0;0;0;0;0;0;0;0;0;1489.7623;0;0;0;0;0;0
533.272593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440.90967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216.73863;0;0;0;634.7176;1336.7672;0;0;0;0;0;0;0;0;0;0;0;0;0;0
533.2855264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667.1221;0;0;0;0;0;0;0;0;0;0;0;617.2013;0;1236.2854;0;638.90234;0;971.6966;0;0;1177.1005;1410.0405;1083.94;1943.4297;0;1721.804;0;2167.8782;0;627.5269;0;0;0;0;0;1323.0546;0;0;0;0;1035.7727;0;0;0;981.79376;1125.166;1046.2836;0;724.298;429.54102;791.25916;1213.8711;0;1409.1144;0;645.1553;0;0;705.54755;783.6355
534.3538301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533.75073;1194.9785;384.17603;0;1947.7361;1366.81;1125.2764;0;1664.4125;0;0;0;0;0;0;1861.3821;0;0;1083.8379;0;0;0;0;0;0;0;0;0;1017.6857;0;0;0;0;0;0;0;1186.5443;478.65457;0;367.75998;0;0;1447.0311
535.2709737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759.153;0;0;3897.0732;518.0533;322.88556;0;0;2241.3906;0;650.0521;317.29007;7285.197;15647.326;0;703.33765;1532.3523;576.8385;8226.591;790.38165;0;2608.8425;30276.07;0;0;3069.0493;493.59866;774.6095;0;1493.3129;0;5419.8696;0;284.66898;0;0;0;2152.881;638.135;371.1172;656.50916;0;0;0;0;0;0;344.63007;687.25275;985.3253
535.3972253;0;0;0;0;0;0;0;0;0;0;0;0;330.7293;0;131.11804;380.81805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
536.1658909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;868.8697;0;521.25824;0;0;0;947.1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469.77844;0;491.38095;0;0;0
536.2744052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1494.4337;0;0;0;0;764.2714;0;0;0;0;5488.7417;0;0;0;0;2949.3677;0;0;0;0;0;0;0;0;0;0;0;0;2032.7795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
536.3713344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412.29922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;823.3312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667.23584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;674.5834;0;0;0;0
536.4076571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397.41684;0
537.3109525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265.32443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
537.3405795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855.5061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
538.2912149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;528.8377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6105.6113;0;0;0;2651.8323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1509.3337;0;0;0;0;0;0;0;482.5145;0;0;0;0;0;0
538.3511721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340.61313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365.00198;0;306.39264;0;0;0;367.70578;396.72345;0;319.02368;0;332.72458;0;0;386.69333;0
538.3715344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221.35123;0;416.0898;554.4912;0;393.2078;0;344.32956;0;0;0;0;0;0;0;105.597275;0;0;0;0;0;0;0;0;0;463.3872;374.0042;0;108.935555;0;532.04706;0;0;0;0;445.05396;0;0;646.35474;374.91333
538.3718962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128.52968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
539.3358591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292.87326;0;0;0;0;0;430.5483;390.4961;357.00327;0;338.49594;332.07968;383.04498;378.25436;500.35825;575.1297;683.2768;400.40448;879.3632;459.95706;0;0;509.90298;374.0877;516.61835;288.61176;531.17224;478.84335;0;422.5538;390.27017;453.5604;0;382.99466;398.23077;376.68884;0;373.33633;0;391.38968;0;0;0;499.85126;0;121.1929;0;181.66469;0;0;0;0;0;420.86142;176.60986;481.81924;0;0;566.29065;355.05585;309.12344;274.56656;572.10236;512.9253;366.40442;437.05283;464.53284;315.35812;311.03967;493.26202;415.57852;0;447.3936;0;537.16394;0;778.7188;564.86383;408.8432
