row ID,row m/z,row retention time,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,MBCe0148.mzML.Peak.area,MBCe0149.mzML.Peak.area,MBCe0150.mzML.Peak.area,MBCe0151.mzML.Peak.area,MBCe0152.mzML.Peak.area,MBCe0154.mzML.Peak.area,MBCe0155.mzML.Peak.area,MBCe0156.mzML.Peak.area,MBCe0157.mzML.Peak.area,MBCe0158.mzML.Peak.area,MBCe0159.mzML.Peak.area,MBCe0162.mzML.Peak.area,MBCe0163.mzML.Peak.area,MBCe0164.mzML.Peak.area,MBCe0165.mzML.Peak.area,MBCe0166.mzML.Peak.area,MBCe0167.mzML.Peak.area,MBCe0168.mzML.Peak.area,MBCe0169.mzML.Peak.area,MBCe0171.mzML.Peak.area,MBCe0172.mzML.Peak.area,MBCe0173.mzML.Peak.area,MBCe0174.mzML.Peak.area,MBCe0175.mzML.Peak.area,MBCe0176.mzML.Peak.area,MBCe0177.mzML.Peak.area,MBCe0178.mzML.Peak.area,MBCe0180.mzML.Peak.area,MBCe0181.mzML.Peak.area,MBCe0182.mzML.Peak.area,MBCe0183.mzML.Peak.area,MBCe0184.mzML.Peak.area,MBCe0185.mzML.Peak.area,MBCe0186.mzML.Peak.area,MBCe0191.mzML.Peak.area,MBCe0192.mzML.Peak.area,MBCe0193.mzML.Peak.area,MBCe0194.mzML.Peak.area,MBCe0195.mzML.Peak.area,MBCe0196.mzML.Peak.area,MBCe0197.mzML.Peak.area,MBCe0198.mzML.Peak.area,MBCe0199.mzML.Peak.area,MBCe0200.mzML.Peak.area,MBCe0201.mzML.Peak.area,MBCe0202.mzML.Peak.area,MBCe0203.mzML.Peak.area,MBCe0204.mzML.Peak.area,MBCe0205.mzML.Peak.area,MBCe0206.mzML.Peak.area,MBCe0207.mzML.Peak.area,MBCe0208.mzML.Peak.area,MBCe0209.mzML.Peak.area,MBCe0210.mzML.Peak.area,MBCe0211.mzML.Peak.area,MBCe0212.mzML.Peak.area,MBCe0213.mzML.Peak.area,MBCe0214.mzML.Peak.area,MBCe0215.mzML.Peak.area,MBCe0216.mzML.Peak.area,MBCe0217.mzML.Peak.area,MBCe0218.mzML.Peak.area,MBCe0219.mzML.Peak.area,MBCe0220.mzML.Peak.area,MBCe0221.mzML.Peak.area,MBCe0222.mzML.Peak.area,MBCe0223.mzML.Peak.area,MBCe0224.mzML.Peak.area,MBCe0225.mzML.Peak.area,MBCe0226.mzML.Peak.area,MBCe0227.mzML.Peak.area,MBCe0228.mzML.Peak.area,MBCe0229.mzML.Peak.area,MBCe0230.mzML.Peak.area,MBCe0231.mzML.Peak.area,MBCe0232.mzML.Peak.area,MBCe0233.mzML.Peak.area,MBCe0234.mzML.Peak.area,MBCe0235.mzML.Peak.area,MBCe0236.mzML.Peak.area,MBCe0237.mzML.Peak.area
3995,712.5329644,9.481617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.57762,0,0,93.85996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,676.5150227,9.485467,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,571.4184561,9.488851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.92998,0,0,0,127.46861,0,0,0,0,0,0,0,0,0,0,134.38333,0,0,184.9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,840.571845,9.490388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,379.075,0,858.68585,0,358.74042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,765.4556575,9.494023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.11389,0,0,0,0,0,181.7566,0,0,0,0,0,0,0,0,0,0,0,0,230.7854,0,249.20773,0,0,0,0,394.9482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,713.5591358,9.496467,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.0661,0,0,195.94057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,488.33261,9.499185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.51855,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,953.6745411,9.499185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.4017,0,0,0,0,0,0,0,0,0,0,0,0,0
4008,527.3924408,9.501742,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118.60417,0,185.7762,0,0,118.10879,0,97.79095,0,138.58049,158.16467,145.1478,0,0,142.91827,0,244.24551,137.28493,239.62282,225.1816,0,0,0,0,0,0,0,189.10301,82.483154,0,0,0,213.63293,495.8961,314.28558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.78233,0,0,0,0,0,0,0,0,0,0,0,0,0,101.018974,0,0,0,0
4010,735.5412235,9.5022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.18926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,319.2633283,9.504633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.58179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,343.2632636,9.504633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,689.5591858,9.504633,Alkaloids,0.995269716,Lysine alkaloids,0.699717343,Piperidine alkaloids,0.156726733,"2,4,5-trisubstituted thiazoles",0.844392896,"2,4,5-trisubstituted thiazoles",0.844392896,Thiazoles,0.99510324,Azoles,0.998974919,Organoheterocyclic compounds,0.999985933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,846.5048066,9.504633,Polyketides,0.794750929,Linear polyketides,0.522941291,Open-chain polyketides,0.894776821,N-acyl-alpha amino acids,0.574185967,Amino acids and derivatives,0.424703598,"Amino acids, peptides, and analogues",0.436235815,Carboxylic acids and derivatives,0.995524406,Organic acids and derivatives,0.999079466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.52875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,689.2586832,9.506534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.98067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,483.3661486,9.512813,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,202.86157,0,0,0,171.0625,0,226.30745,153.44717,219.07324,0,0,0,0,258.13895,255.61708,212.42015,402.89334,206.28096,348.596,367.24,407.97235,0,0,0,0,102.75942,0,0,0,282.24133,0,0,293.7519,779.46423,471.3164,475.51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.01645,0,0,0,115.82616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.32365,0,0,0,0
4023,741.455252,9.517444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.94214,0,0,0,0,0,0,164.17453,292.5422,289.4989,0,0,0,0,0,490.52295,0,0,0,1768.0248,0,0,0,124.94809,0,0,0,118.029495,240.87079,0,92.95586,0,0,0,184.54726,0,0,144.39143,0,0,0,0,107.37127,0,0,0,0
4025,466.8216449,9.518367,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.80286,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,466.3195865,9.5187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.568,0,327.10077,0,0,0,0,0,0,0,0,0,0,0
4028,416.3506159,9.522083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.29288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,517.3503972,9.5223,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.7176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,668.5098504,9.5238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,368.4252592,9.525849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,626.3824,0,628.2633,926.64954,404.05344,503.9711,557.38837,428.79645,0,409.11545,0,523.5433,0,1152.5906,337.00845,0,0,202.17517,174.38269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.40349,603.9246,651.5911,605.293,0,0,1053.5891,0,0,319.29922,826.8684,1224.8411,0,0,0,0,418.4895,0,0,0,331.99576,0,0,0,0,0,0,277.83337,0,0,0,0,0,0,0,0,288.52496,0,0,0,0,0,0,231.41855,0,0,0,0
4032,909.6484775,9.525801,Amino acids and Peptides,0.686095297,Small peptides,0.826257706,Aminoacids,0.644670725,Organic phosphonic acids,0.873234808,0,0,Organic phosphonic acids,0.873234808,Organic phosphonic acids and derivatives,0.975786269,Organic acids and derivatives,0.990357697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.0454,0,145.4138,0,0,0,0,0,0,0,0,0,0,0
4033,439.3399083,9.525925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105.77021,0,0,0,0,0,0,0,144.61952,114.43937,120.77222,0,0,128.77347,0,0,180.18086,0,0,121.27076,207.34282,0,0,0,99.259575,0,0,106.09169,0,0,0,0,0,353.1081,235.47147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,665.4997525,9.527884,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.7092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.64026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,1339.995775,9.529134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,549.2499214,9.532962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.08958,216.1304,0,0,0,0,0,0,0,0,1268.4797,0,0,198.81447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,137.1073838,9.535417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,695.5804394,9.542154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.56264,0,0,194.0684,0,0,0,216.62747,0,203.81645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,444.3064389,9.542492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.53677,0,191.26395,0,0,0,0,0,0,0,0,0,0,0
4048,865.6227799,9.542492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.3426,0,282.31818,0,0,0,0,0,0,0,0,0,0,0
4049,635.3347807,9.542559,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.2327,0,0,1527.8445,0,0,385.5159,920.1278,809.1896,535.1502,124.364044,0,0,0,299.4085,0,0,874.5386,787.1549,0,0,211.41461,0,222.51363,0,189.59418,228.15446,176.54245,0,310.6925,0,0,0,0,0,1069.9828,0,0,0,195.26125,291.34885,0
4050,567.4234789,9.544117,Fatty acids,0.996945083,Glycerolipids,0.979241192,Monoacylglycerols,0.862743795,Polyethylene glycols,0.99956125,Dialkyl ethers,0.999980688,Ethers,0.999993443,Organooxygen compounds,1,Organic oxygen compounds,1,0,0,0,0,0,0,0,0,91.55494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,805.4288032,9.545816,Fatty acids,0.996532321,Glycerolipids,0.974007547,Monoacylglycerols,0.872904241,Polyethylene glycols,0.999748409,Dialkyl ethers,0.999981403,Ethers,0.999992251,Organooxygen compounds,1,Organic oxygen compounds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.52448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,643.5171734,9.551108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531.6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.23145,0,0,0,0,0,557.5206,0,0,0,0,0,160.25789,0,0,0,0,0,0,0,0,0,0,0,0
4055,673.2635014,9.551133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.72969,299.13205,0,110.847145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,763.4026723,9.553917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.25136,0,84.52224,0,71.08191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,789.4551716,9.557909,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,181.80989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.2754,2501.4373,1887.0093,1409.0818,610.6207,0,0,0,3114.5688,0,0,5696.285,1544.8464,0,0,932.22876,196.19339,1701.5814,0,1091.7164,752.88306,891.61237,0,1074.8579,0,0,0,0,0,741.2423,0,0,0,151.07758,107.50501,0
4062,873.5996028,9.56215,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,733.4504,9.56755,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.85745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,821.5960158,9.568768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.17975,0,398.98346,0,0,0,0,0,0,0,0,0,0,0
4067,744.5393195,9.574342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,270.51132,0,247.75925,0,0,137.5392,294.30283,0,0,0,0,0,382.1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.48697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,552.4141406,9.575488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,983.93854,334.65958,939.86084,629.8935,451.2196,1318.9321,1187.1786,805.41266,865.54364,814.86084,0,595.2389,422.13837,604.8258,650.0771,452.39844,385.83698,346.5031,458.879,576.8746,500.33408,0,0,0,1296.4998,855.6609,737.34827,1380.6471,751.0157,1060.6945,967.4277,1100.3597,317.95697,934.9037,372.77975,595.1007,901.56067,361.99228,392.10895,0,0,929.8717,355.7644,725.8976,745.0291,1378.449,0,992.0918,699.4365,1267.8558,319.0246,206.24472,317.84067,1271.1082,0,218.13182,1252.6433,1476.1356,285.839,237.16417,1375.4958,628.1908,1083.3258,330.22287,1000.154,478.13248,367.18326,0,1323.1783,483.90222,435.6279,640.74677,382.1976,0,644.55585,178.49846,1225.0195,0,1079.8912,951.58765,463.73456
4069,575.4911375,9.57595,Polyketides,0.751928926,Linear polyketides,0.382916152,Open-chain polyketides,0.795868993,N-acyl amines,0.962582588,N-acyl amines,0.962582588,Fatty amides,0.947902143,Fatty Acyls,0.997140169,Lipids and lipid-like molecules,0.998372138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.583664,0,0,0,0,0,0,0,0,0,0,0,0,0,101.57661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.064896,0,0
4072,675.5537912,9.581267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,204.91855,0,0,0,0,0,0,178.78165,0,0,170.86153,263.28052,0,0,0,0,0,81.103226,0,174.9831,0,0,0,0,0,281.10568,0,122.13762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,724.5718611,9.581333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.78302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,641.4208678,9.58485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.89413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,792.4744462,9.629271,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.99487,268.23346,288.99228,0,0,0,0,0,0,841.35876,0,0,0,0,0,0,0,0,0,0,0,220.32256,0,0,0,0,0,0,0,0,0,0,0,0
4079,836.5220049,9.586667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,777.5697426,9.587151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,93.1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.96436,0,387.94913,0,0,0,0,0,0,0,0,0,0,0
4081,250.1776973,9.587729,Terpenoids,0.817623854,Fatty acyls,0.597191095,Fatty aldehydes,0.315166175,Medium-chain aldehydes,0.612833917,Aldehydes,0.493638605,Carbonyl compounds,0.966976345,Organooxygen compounds,0.999970436,Organic oxygen compounds,0.999999762,0,0,0,224.11523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.522804,422.48166,0,0,0,0,0,0,0,0,0
